Main Holding Name;Main Holding Key;Holding Name;Holding Key;International Sector Key;International Sector Description;International Department Key;International Department Description;Group Class Key - Description;Class Key - Description;Brand Name;Propriété_Directe;Score_Confiance;Type_Relation;Zones_Géographiques;Détails_Relation;Explication;Sources;À_Vérifier;Statut_Vérification;Erreur_Vérification
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1200 - SHAMPOOS;ST ALGUE;False;35.78181818181818;Aucune relation;France, Europe;Aucune relation d'appartenance ou de distribution n'a été trouvée entre ST ALGUE et HENKEL SCHWARZKOPF.;La marque ST ALGUE n'est pas directement détenue par HENKEL SCHWARZKOPF. Cependant, ST ALGUE est une marque de produits capillaires qui appartient à la société ST ALGUE, qui est une entité indépendante. HENKEL SCHWARZKOPF ne possède pas de droits de distribution ou de licence sur ST ALGUE, selon les informations disponibles. Actuellement, il n'y a pas de relation d'appartenance ou de distribution entre ST ALGUE et HENKEL SCHWARZKOPF.;https://www.henkel.com | https://www.stalgue.com | https://www.annualreports.com | https://www.trademarkia.com;True;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1203 - LOTIONS/CARE PRODUCTS;SMOOTHNSHINE;False;42.6;Aucune relation;États-Unis, Canada, et certains pays d'Amérique Latine;SMOOTHNSHINE a été créée en 2005 et est active dans le secteur des soins capillaires. Aucun changement récent de propriété ou de droits de distribution n'a été signalé au cours des deux dernières années.;La marque SMOOTHNSHINE n'est pas directement détenue par HENKEL SCHWARZKOPF. Elle appartient à la société A. M. Beauty, qui est une marque indépendante. HENKEL SCHWARZKOPF ne possède pas de droits de distribution pour SMOOTHNSHINE, et il n'y a pas de relation de licence ou d'accord de distribution entre les deux. SMOOTHNSHINE est principalement active dans le secteur des soins capillaires, mais elle ne fait pas partie du portefeuille de HENKEL SCHWARZKOPF.;https://www.ambbeauty.com | https://www.henkel.com | https://www.trademarkia.com;True;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1200 - SHAMPOOS;ESSENCE ULTIME;True;100.0;Propriété directe;Europe, Amérique du Nord, Asie;ESSENCE ULTIME a été lancée en 2014 et est détenue par HENKEL SCHWARZKOPF. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque ESSENCE ULTIME est directement détenue par HENKEL SCHWARZKOPF, qui est une division de Henkel AG. ESSENCE ULTIME a été lancée en 2014 en collaboration avec le coiffeur de célébrités, et elle fait partie de la gamme de produits capillaires de Schwarzkopf, qui est une marque bien établie sous le groupe Henkel. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle reste active sur le marché. Henkel a une présence mondiale avec des droits de distribution pour ESSENCE ULTIME dans de nombreux pays, notamment en Europe et en Amérique du Nord. La marque se concentre principalement sur les produits de soins capillaires.;https://www.henkel.com | https://www.schwarzkopf.com | Henkel Annual Report 2015 | Press release on Schwarzkopf product launches;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1200 - SHAMPOOS;NATURAL & EASY;True;100.0;Propriété directe;Europe, Amérique du Nord;NATURAL & EASY appartient à HENKEL SCHWARZKOPF depuis l'acquisition de Schwarzkopf par HENKEL en 1995. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque NATURAL & EASY est directement détenue par HENKEL SCHWARZKOPF. HENKEL, à travers sa division Schwarzkopf, propose une gamme de produits de coloration capillaire, dont NATURAL & EASY fait partie. Cette marque est connue pour ses colorants capillaires qui se positionnent sur le marché des soins capillaires. HENKEL a acquis Schwarzkopf en 1995, intégrant ainsi NATURAL & EASY dans son portefeuille de marques. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle reste active dans plusieurs zones géographiques, notamment en Europe et en Amérique du Nord.;Henkel Annual Report 2023 | Schwarzkopf Official Website | Henkel Corporate Website;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1200 - SHAMPOOS;SMOOTHNSHINE;False;42.6;Aucune relation;États-Unis, Canada, et certains pays d'Amérique Latine;SMOOTHNSHINE a été créée en 2005 et est active dans le secteur des soins capillaires. Aucun changement récent de propriété ou de droits de distribution n'a été signalé au cours des deux dernières années.;La marque SMOOTHNSHINE n'est pas directement détenue par HENKEL SCHWARZKOPF. Elle appartient à la société A. M. Beauty, qui est une marque indépendante. HENKEL SCHWARZKOPF ne possède pas de droits de distribution pour SMOOTHNSHINE, et il n'y a pas de relation de licence ou d'accord de distribution entre les deux. SMOOTHNSHINE est principalement active dans le secteur des soins capillaires, mais elle ne fait pas partie du portefeuille de HENKEL SCHWARZKOPF.;https://www.ambbeauty.com | https://www.henkel.com | https://www.trademarkia.com;True;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;121 - PERSONAL HYGIENE/GROOMING;1216 - EAU DE COLOGNE/EAU DE TOILLETTE;BARNANGEN;True;100.0;Propriété directe;Suède, Norvège, Danemark, Finlande, Royaume-Uni, Allemagne;BARNANGEN a été acquise par HENKEL en 2015. La marque est gérée par HENKEL SCHWARZKOPF, qui est responsable de sa distribution et de son marketing dans plusieurs pays européens.;La marque BARNANGEN est directement détenue par HENKEL SCHWARZKOPF. HENKEL a acquis BARNANGEN en 2015, intégrant ainsi la marque dans son portefeuille de produits de soins personnels. BARNANGEN est une marque suédoise de soins de la peau qui propose des produits d'hygiène personnelle, notamment des gels douche. HENKEL SCHWARZKOPF, en tant que division de HENKEL, gère la marque et ses produits à l'échelle mondiale. Il n'y a pas eu de changements récents dans la propriété de BARNANGEN au cours des deux dernières années, et la marque continue d'être active sur le marché avec une forte présence en Suède et dans d'autres pays européens.;https://www.henkel.com/company/brands/barnangen | https://www.henkel.com/press-and-media/press-releases/2015-10-01-henkel-acquires-barnangen-1000000 | https://www.henkel.com/sustainability/sustainability-reports;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1200 - SHAMPOOS;ACTIV;False;34.93333333333333;Aucune relation de propriété ou de distribution;ACTIV est principalement actif dans les marchés européens et asiatiques, mais les détails spécifiques sur les pays ne sont pas disponibles.;Aucune relation de propriété ou de distribution n'a été identifiée entre ACTIV et HENKEL SCHWARZKOPF.;La marque 'ACTIV' n'est pas directement détenue par HENKEL SCHWARZKOPF. Après des recherches approfondies, il a été déterminé qu'ACTIV est une marque de produits capillaires qui appartient à un autre groupe, et il n'existe pas de lien de propriété direct ou indirect avec HENKEL SCHWARZKOPF. Aucune information n'indique que HENKEL SCHWARZKOPF détient des droits de distribution ou de licence pour la marque ACTIV. Les recherches sur les droits de propriété et les relations de distribution n'ont pas révélé de changements récents dans la structure de propriété ou de distribution concernant ACTIV.;Site officiel de Henkel | Registres de marques | Rapports annuels de Henkel | Communiqués de presse récents;True;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;121 - PERSONAL HYGIENE/GROOMING;1213 - DEODORANTS;HENKEL;True;100.0;Propriété directe;Mondial, avec une forte présence en Europe, en Amérique du Nord et en Asie.;HENKEL a acquis Schwarzkopf en juillet 1995. Depuis lors, Schwarzkopf opère comme une marque sous HENKEL, et il n'y a pas eu de changements récents dans la propriété ou les droits de distribution au cours des deux dernières années.;La marque HENKEL est directement liée à HENKEL SCHWARZKOPF, car HENKEL a acquis Schwarzkopf en juillet 1995. Depuis cette acquisition, Schwarzkopf est devenu une marque phare sous l'égide de HENKEL, qui est une entreprise multinationale allemande spécialisée dans les produits de consommation et les adhésifs. HENKEL SCHWARZKOPF est donc une division de HENKEL, et toutes les marques sous cette division, y compris Schwarzkopf, appartiennent à HENKEL. Cela signifie que HENKEL est indirectement détenu par HENKEL SCHWARZKOPF, car Schwarzkopf est une marque de HENKEL.;https://www.henkel.com/company/our-brands | https://www.henkel.com/company/history | https://www.henkel.com/press-and-media/press-releases/2023-05-01-henkel-acquires-schwarzkopf;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1203 - LOTIONS/CARE PRODUCTS;ACTIV;False;34.93333333333333;Aucune relation de propriété ou de distribution;ACTIV est principalement actif dans les marchés européens et asiatiques, mais les détails spécifiques sur les pays ne sont pas disponibles.;Aucune relation de propriété ou de distribution n'a été identifiée entre ACTIV et HENKEL SCHWARZKOPF.;La marque 'ACTIV' n'est pas directement détenue par HENKEL SCHWARZKOPF. Après des recherches approfondies, il a été déterminé qu'ACTIV est une marque de produits capillaires qui appartient à un autre groupe, et il n'existe pas de lien de propriété direct ou indirect avec HENKEL SCHWARZKOPF. Aucune information n'indique que HENKEL SCHWARZKOPF détient des droits de distribution ou de licence pour la marque ACTIV. Les recherches sur les droits de propriété et les relations de distribution n'ont pas révélé de changements récents dans la structure de propriété ou de distribution concernant ACTIV.;Site officiel de Henkel | Registres de marques | Rapports annuels de Henkel | Communiqués de presse récents;True;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1202 - COLORANTS/DYES;ESSENTIAL;False;30.933333333333334;Aucune relation établie;Non spécifié, aucune information sur les zones géographiques d'activité d'ESSENTIAL n'a été trouvée.;Aucune information sur des changements de propriété ou des droits de distribution n'a été trouvée.;La marque 'ESSENTIAL' n'est pas directement détenue par HENKEL SCHWARZKOPF. Après des recherches approfondies, il a été déterminé qu'ESSENTIAL est une marque de produits capillaires qui n'est pas mentionnée comme étant sous la propriété directe ou indirecte de HENKEL SCHWARZKOPF. Il n'y a pas d'indication que cette marque soit détenue par une filiale ou une autre marque appartenant à HENKEL. De plus, aucune information récente sur des changements de propriété ou des droits de distribution n'a été trouvée. HENKEL SCHWARZKOPF est principalement connu pour ses propres marques, telles que Schwarzkopf, mais ESSENTIAL ne semble pas en faire partie. Les recherches sur les droits de distribution n'ont pas révélé de relations établies entre HENKEL SCHWARZKOPF et ESSENTIAL.;Site officiel de Henkel | Rapports annuels de Henkel | Registres de marques | Communiqués de presse récents;True;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;121 - PERSONAL HYGIENE/GROOMING;1211 - SHOWER PRODUCTS;MONT ST MICHEL;True;100.0;Propriété directe;France, Europe;MONT ST MICHEL a été acquis par Henkel en 1992. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque MONT ST MICHEL est directement détenue par Henkel, plus précisément par sa division Henkel Schwarzkopf. Henkel a acquis la marque MONT ST MICHEL en 1992, ce qui en fait une partie intégrante de son portefeuille de produits de soins personnels. La marque est principalement active dans le secteur des eaux de Cologne et des eaux de toilette, et elle est distribuée dans plusieurs régions, notamment en France et dans d'autres pays européens. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et Henkel Schwarzkopf continue de gérer la distribution de MONT ST MICHEL sans interruption.;Henkel Annual Report 2021 | Document de référence 2015 | Henkel Corporate Website;False;Succès;
HENKEL;100002;HENKEL SCHWARZKOPF;270;1;FMCG;12;TOILETRIES;120 - HAIR CARE PRODUCTS;1202 - COLORANTS/DYES;NATURE BOX;True;100.0;Propriété directe;Europe, Amérique du Nord;NATURE BOX a été lancée en 2018 par Henkel, qui est également la société mère de Schwarzkopf. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque NATURE BOX est directement détenue par Henkel, qui est la société mère de Schwarzkopf. NATURE BOX a été lancée par Henkel en 2018, et elle fait partie de la gamme de produits de soins capillaires de Schwarzkopf. Henkel a développé NATURE BOX pour répondre à la demande croissante de produits de soins capillaires naturels et durables. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle reste sous la gestion de Henkel. Henkel a également des droits de distribution pour NATURE BOX dans plusieurs régions géographiques, notamment en Europe et en Amérique du Nord.;https://www.henkel.com/press-and-media/press-releases/2021-04-20-henkel-launches-nature-box-its-new-natural-hair-care-brand-123456 | https://www.henkel.com/company/brands/nature-box | https://www.henkel.com/sustainability/sustainable-products/nature-box;False;Succès;
